UF,CIDADE,CEP INICIAL,CEP FINAL,VALOR,PRAZO
PR,LAPAPR,83750000,83799999,"316,56",2
PR,MANDIRITUBAPR,83800000,83819999,"281,54",2
PR,MORRETESPR,83350000,83369999,"281,54",2
PR,PARANAGUAPR,83200000,83254999,"281,54",2
PR,PINHAISPR,83320000,83349999,"0,00",2
PR,PIRAQUARAPR,83300000,83319999,"0,00",2
PR,QUATROBARRASPR,83420000,83429999,"281,54",3
PR,QUITANDINHAPR,83840000,83849999,"281,54",2
PR,RIOBRANCODOSULPR,83540000,83559999,"281,54",2
PR,SAOJOSEDOSPINHAISPR,83000000,83189999,"0,00",2
PR,TIJUCASDOSULPR,83190000,83199999,"281,54",2
PR,TUNASDOPARANAPR,83480000,83489999,"281,54",3
PR,ADRIANOPOLISPR,83490000,83499999,"335,39",3
PR,DOUTORULYSSESPR,83590000,83599999,"300,38",3
PR,GUARAQUECABAPR,83390000,83399999,"335,39",5
PR,MATINHOSPR,83260000,83279999,"300,38",3
PR,PONTALDOPARANAPR,83255000,83259999,"300,38",2
PR,CAMPODOTENENTEPR,83870000,83879999,"300,38",6
PR,CARAMBEIPR,84145000,84149999,"300,38",4
PR,CASTROPR,84160000,84199999,"300,38",3
PR,FERNANDESPINHEIROPR,84535000,84549999,"300,38",5
PR,GUAMIRANGAPR,84435000,84449999,"335,39",5
PR,GUARATUBAPR,83280000,83299999,"300,38",4
PR,IMBITUVAPR,84430000,84434999,"300,38",4
PR,IPIRANGAPR,84450000,84459999,"335,39",5
PR,PALMEIRAPR,84130000,84139999,"300,38",3
PR,PIENPR,83860000,83869999,"335,39",5
PR,PIRAIDOSULPR,84240000,84249999,"300,38",4
PR,PONTAGROSSAPR,84000000,84129999,"300,38",2
PR,PORTOAMAZONASPR,84140000,84144999,"300,38",5
PR,RIONEGROPR,83880000,83899999,"300,38",4
PR,TEIXEIRASOARESPR,84530000,84534999,"300,38",3
PR,ABATIAPR,86460000,86464999,"342,20",5
PR,ANDIRAPR,86380000,86384999,"342,20",3
PR,APUCARANAPR,86800000,86819999,"342,20",2
PR,ARAPONGASPR,86700000,86719999,"342,20",2
PR,BARRADOJACAREPR,86385000,86389999,"342,20",7
PR,BITURUNAPR,84640000,84659999,"377,21",5
PR,BOAVENTURADESAOROQUEPR,85225000,85229999,"342,20",4
PR,CALIFORNIAPR,86820000,86824999,"342,20",3
PR,CAMBIRAPR,86890000,86894999,"342,20",3
PR,CAMPINADOSIMAOPR,85148000,85149999,"342,20",3
PR,CANDOIPR,85140000,85144999,"342,20",3
PR,CANTAGALOPR,85160000,85161999,"342,20",5
PR,CRUZMACHADOPR,84620000,84629999,"342,20",4
PR,CURIUVAPR,84280000,84284999,"377,21",5
PR,FIGUEIRAPR,84285000,84289999,"377,21",5
PR,FOZDOJORDAOPR,85145000,85147999,"342,20",7
PR,GENERALCARNEIROPR,84660000,84899999,"342,20",5
PR,GOIOXIMPR,85162000,85167999,"342,20",4
PR,GUAPIRAMAPR,86465000,86469999,"342,20",3
PR,GUARAPUAVAPR,85000000,85139999,"342,20",2
PR,IMBAUPR,84250000,84259999,"377,21",5
PR,INACIOMARTINSPR,85155000,85159999,"342,20",5
PR,IRATIPR,84500000,84529999,"342,20",3
PR,IVAIPR,84460000,84469999,"377,21",5
PR,JACAREZINHOPR,86400000,86409999,"342,20",3
PR,JOAQUIMTAVORAPR,86455000,86459999,"342,20",3
PR,LARANJEIRASDOSULPR,85300000,85339999,"342,20",4
PR,LONDRINAPR,86000000,86124999,"342,20",2
PR,MALLETPR,84570000,84599999,"377,21",7
PR,MARILANDIADOSULPR,86825000,86827999,"342,20",5
PR,NOVOITACOLOMIPR,86895000,86899999,"342,20",3
PR,ORTIGUEIRAPR,84350000,84399999,"377,21",5
PR,PALMITALPR,85270000,85274999,"342,20",5
PR,PAULAFREITASPR,84630000,84634999,"342,20",3
PR,PAULOFRONTINPR,84635000,84639999,"342,20",4
PR,PINHAOPR,85170000,85194999,"342,20",5
PR,PITANGAPR,85200000,85224999,"342,20",4
PR,PORTOBARREIROPR,85345000,85349999,"342,20",5
PR,PORTOVITORIAPR,84615000,84619999,"342,20",5
PR,PRUDENTOPOLISPR,84400000,84429999,"342,20",5
PR,REBOUCASPR,84550000,84559999,"377,21",5
PR,RESERVADOIGUACUPR,85195000,85199999,"342,20",3
PR,RESERVAPR,84320000,84344999,"377,21",4
PR,RIBEIRAODOPINHALPR,86490000,86599999,"342,20",3
PR,RIOAZULPR,84560000,84569999,"342,20",3
PR,RIOBOMPR,86830000,86839999,"342,20",5
PR,RIOBONITODOIGUACUPR,85340000,85344999,"342,20",5
PR,SABAUDIAPR,86720000,86729999,"342,20",5
PR,SANTAMARIADOOESTEPR,85230000,85239999,"342,20",5
PR,SANTOANTONIODAPLATINAPR,86430000,86449999,"342,20",2
PR,SAPOPEMAPR,84290000,84299999,"377,21",4
PR,TELEMACOBORBAPR,84260000,84279999,"342,20",3
PR,TIBAGIPR,84300000,84319999,"377,21",4
PR,TURVOPR,85150000,85154999,"342,20",7
PR,UNIAODAVITORIAPR,84600000,84609999,"342,20",2
PR,VENTANIAPR,84345000,84349999,"377,21",4
PR,VIRMONDPR,85390000,85399999,"342,20",5
PR,ALTAMIRADOPARANAPR,85280000,85299999,"400,61",7
PR,ALTOPARANAPR,87750000,87759999,"400,61",4
PR,ALVORADADOSULPR,86150000,86159999,"400,61",4
PR,AMAPORAPR,87850000,87859999,"400,61",5
PR,AMPEREPR,85640000,85649999,"400,61",4
PR,ANAHYPR,85425000,85429999,"420,05",5
PR,ANGULOPR,86755000,86759999,"400,61",3
PR,ARAPOTIPR,84990000,84999999,"400,61",4
PR,ARAPUAPR,86884000,86889999,"435,62",4
PR,ARARUNAPR,87260000,87264999,"400,61",4
PR,ARIRANHADOIVAIPR,86880000,86883999,"400,61",4
PR,ASSAIPR,86220000,86224999,"400,61",4
PR,ASSISCHATEAUBRIANDPR,85935000,85939999,"400,61",3
PR,ASTORGAPR,86730000,86749999,"400,61",3
PR,ATALAIAPR,87630000,87639999,"400,61",3
PR,BANDEIRANTESPR,86360000,86369999,"400,61",3
PR,BARBOSAFERRAZPR,86960000,86969999,"400,61",7
PR,BARRACAOPR,85700000,85707999,"400,61",4
PR,BELAVISTADACAROBAPR,85745000,85749999,"400,61",5
PR,BELAVISTADOPARAISOPR,86130000,86139999,"400,61",5
PR,BOAESPERANCADOIGUACUPR,85680000,85684999,"400,61",4
PR,BOAESPERANCAPR,87390000,87394999,"400,61",7
PR,BOAVISTADAAPARECIDAPR,85780000,85789999,"400,61",4
PR,BOMJESUSDOSULPR,85708000,85709999,"400,61",3
PR,BOMSUCESSODOSULPR,85515000,85519999,"400,61",4
PR,BOMSUCESSOPR,86940000,86944999,"400,61",3
PR,BORRAZOPOLISPR,86925000,86929999,"435,62",3
PR,BRAGANEYPR,85430000,85439999,"420,05",7
PR,CAFEARAPR,86640000,86649999,"400,61",3
PR,CAFELANDIAPR,85415000,85419999,"420,05",5
PR,CAFEZALDOSULPR,87565000,87569999,"400,61",5
PR,CAMBARAPR,86390000,86399999,"400,61",3
PR,CAMBEPR,86180000,86199999,"400,61",2
PR,CAMPINADALAGOAPR,87345000,87354999,"400,61",5
PR,CAMPOBONITOPR,85450000,85459999,"400,61",5
SC,CAMPOERESC,89980000,89980999,"373,98",4
PR,CAMPOMOURAOPR,87300000,87319999,"400,61",2
PR,CAPANEMAPR,85760000,85769999,"400,61",4
PR,CAPITAOLEONIDASMARQUESPR,85790000,85794999,"400,61",5
PR,CARLOPOLISPR,86420000,86429999,"400,61",5
PR,CASCAVELPR,85800000,85824999,"400,61",2
PR,CATANDUVASPR,85470000,85477999,"420,05",5
PR,CENTENARIODOSULPR,86630000,86634999,"400,61",3
PR,CHOPINZINHOPR,85560000,85564999,"400,61",2
PR,CIANORTEPR,87200000,87214999,"400,61",2
PR,CIDADEGAUCHAPR,87820000,87829999,"400,61",3
PR,CLEVELANDIAPR,85530000,85539999,"400,61",4
PR,COLORADOPR,86690000,86699999,"400,61",2
PR,CONGONHINHASPR,86320000,86329999,"435,62",7
PR,CONSELHEIROMAIRINCKPR,86480000,86489999,"400,61",5
PR,CORBELIAPR,85420000,85422999,"400,61",5
PR,CORNELIOPROCOPIOPR,86300000,86309999,"400,61",2
PR,CORONELDOMINGOSSOARESPR,85557000,85559999,"400,61",5
PR,CORONELVIVIDAPR,85550000,85554999,"400,61",2
PR,CORUMBATAIDOSULPR,86970000,86974999,"400,61",7
PR,CRUZEIRODOIGUACUPR,85598000,85599999,"400,61",5
PR,CRUZEIRODOOESTEPR,87400000,87429999,"400,61",2
PR,CRUZEIRODOSULPR,87650000,87659999,"400,61",7
PR,CRUZMALTINAPR,86855000,86859999,"435,62",3
PR,DIAMANTEDONORTEPR,87990000,87999999,"400,61",5
SC,DIONISIOCERQUEIRASC,89950000,89969999,"373,98",4
PR,DOISVIZINHOSPR,85660000,85669999,"400,61",3
PR,DOUTORCAMARGOPR,87155000,87159999,"400,61",3
PR,ENEASMARQUESPR,85630000,85634999,"400,61",5
PR,ENGENHEIROBELTRAOPR,87270000,87279999,"400,61",7
PR,ENTRERIOSDOOESTEPR,85988000,85989999,"400,61",4
PR,FAROLPR,87325000,87329999,"400,61",5
PR,FAXINALPR,86840000,86844999,"435,62",3
PR,FENIXPR,86950000,86959999,"400,61",7
PR,FLORAIPR,87185000,87189999,"400,61",4
PR,FLORDASERRADOSULPR,85618000,85619999,"400,61",4
PR,FLORESTAPR,87120000,87129999,"400,61",3
PR,FLORESTOPOLISPR,86165000,86169999,"400,61",2
PR,FLORIDAPR,86780000,86789999,"400,61",3
PR,FRANCISCOBELTRAOPR,85600000,85609999,"400,61",2
PR,GODOYMOREIRAPR,86938000,86939999,"400,61",3
PR,GOIOEREPR,87360000,87364999,"400,61",4
PR,GRANDESRIOSPR,86845000,86847999,"400,61",5
PR,GUAIRACAPR,87880000,87889999,"400,61",4
PR,GUAPOREMAPR,87810000,87819999,"435,62",3
PR,GUARACIPR,86620000,86629999,"400,61",3
PR,GUARANIACUPR,85400000,85407999,"420,05",4
PR,HONORIOSERPAPR,85548000,85549999,"400,61",5
PR,IBAITIPR,84900000,84919999,"400,61",3
PR,IBEMAPR,85478000,85484999,"420,05",5
PR,IBIPORAPR,86200000,86209999,"400,61",2
PR,IGUARACUPR,86750000,86754999,"400,61",3
PR,IGUATUPR,85423000,85424999,"420,05",7
PR,INAJAPR,87670000,87679999,"435,62",7
PR,INDIANOPOLISPR,87235000,87239999,"400,61",3
PR,IRACEMADOOESTEPR,85833000,85834999,"400,61",5
PR,IRETAMAPR,87280000,87289999,"400,61",7
PR,ITAGUAJEPR,86670000,86679999,"400,61",3
PR,ITAMBARACAPR,86375000,86379999,"435,62",3
PR,ITAMBEPR,87175000,87179999,"400,61",3
PR,ITAPEJARADOESTEPR,85580000,85584999,"400,61",3
PR,ITAUNADOSULPR,87980000,87989999,"400,61",5
PR,IVAIPORAPR,86870000,86879999,"435,62",3
PR,IVATUBAPR,87130000,87139999,"400,61",3
PR,JABOTIPR,84930000,84934999,"400,61",5
PR,JAGUAPITAPR,86610000,86612999,"400,61",3
PR,JAGUARIAIVAPR,84200000,84219999,"435,62",5
PR,JANDAIADOSULPR,86900000,86909999,"400,61",2
PR,JANIOPOLISPR,87380000,87389999,"400,61",5
PR,JAPIRAPR,84920000,84924999,"400,61",5
PR,JAPURAPR,87225000,87229999,"400,61",3
PR,JARDIMALEGREPR,86860000,86864999,"400,61",3
PR,JATAIZINHOPR,86210000,86219999,"400,61",3
PR,JUNDIAIDOSULPR,86470000,86479999,"400,61",4
PR,JURANDAPR,87355000,87359999,"400,61",5
PR,JUSSARAPR,87230000,87234999,"400,61",3
PR,KALOREPR,86920000,86924999,"435,62",4
PR,LARANJALPR,85275000,85279999,"435,62",7
PR,LEOPOLISPR,86330000,86339999,"435,62",4
PR,LIDIANOPOLISPR,86865000,86869999,"435,62",3
PR,LINDOESTEPR,85826000,85829999,"435,62",5
PR,LOANDAPR,87900000,87909999,"400,61",4
PR,LOBATOPR,86790000,86799999,"400,61",3
PR,LUIZIANAPR,87290000,87299999,"400,61",7
PR,LUNARDELLIPR,86935000,86937999,"435,62",3
PR,LUPIONOPOLISPR,86635000,86639999,"400,61",3
PR,MAMBOREPR,87340000,87344999,"400,61",5
PR,MANDAGUACUPR,87160000,87169999,"400,61",2
PR,MANDAGUARIPR,86975000,86989999,"400,61",2
PR,MANFRINOPOLISPR,85628000,85629999,"435,62",4
PR,MANGUEIRINHAPR,85540000,85547999,"400,61",4
PR,MANOELRIBASPR,85260000,85269999,"400,61",4
PR,MARECHALCANDIDORONDONPR,85960000,85979999,"400,61",2
PR,MARIAHELENAPR,87480000,87484999,"400,61",5
PR,MARIALVAPR,86990000,86999999,"400,61",2
PR,MARILENAPR,87960000,87969999,"400,61",5
PR,MARILUZPR,87470000,87479999,"435,62",7
PR,MARINGAPR,87000000,87109999,"400,61",2
PR,MARIOPOLISPR,85525000,85529999,"400,61",3
PR,MARIPAPR,85955000,85959999,"400,61",4
PR,MARMELEIROPR,85615000,85617999,"400,61",2
PR,MARQUINHOPR,85168000,85169999,"435,62",7
PR,MARUMBIPR,86910000,86919999,"435,62",4
PR,MATORICOPR,85240000,85249999,"400,61",7
PR,MAUADASERRAPR,86828000,86829999,"400,61",3
PR,MERCEDESPR,85998000,85999999,"435,62",7
PR,MIRADORPR,87840000,87849999,"435,62",5
PR,MIRASELVAPR,86615000,86617999,"435,62",4
PR,MOREIRASALESPR,87370000,87379999,"400,61",5
PR,MUNHOZDEMELOPR,86760000,86769999,"400,61",3
PR,NOSSASENHORADASGRACASPR,86680000,86689999,"400,61",3
PR,NOVAALIANCADOIVAIPR,87790000,87799999,"400,61",5
PR,NOVAAMERICADACOLINAPR,86230000,86239999,"400,61",4
PR,NOVAAURORAPR,85410000,85414999,"400,61",5
PR,NOVACANTUPR,87330000,87339999,"400,61",7
PR,NOVAESPERANCADOSUDOESTPR,85635000,85639999,"400,61",5
PR,NOVAESPERANCAPR,87600000,87629999,"400,61",4
PR,NOVAFATIMAPR,86310000,86314999,"400,61",4
PR,NOVALARANJEIRASPR,85350000,85389999,"400,61",4
PR,NOVALONDRINAPR,87970000,87979999,"400,61",5
PR,NOVAPRATADOIGUACUPR,85685000,85699999,"400,61",4
PR,NOVASANTABARBARAPR,86250000,86269999,"400,61",7
PR,NOVASANTAROSAPR,85930000,85932999,"400,61",5
PR,NOVATEBASPR,85250000,85259999,"400,61",7
SC,NOVOHORIZONTESC,89998000,89999999,"373,98",4
PR,OURIZONAPR,87170000,87174999,"400,61",3
PR,OUROVERDEDOOESTEPR,85933000,85934999,"400,61",7
PR,PAICANDUPR,87140000,87154999,"400,61",3
SC,PALMASOLASC,89985000,89989999,"373,98",7
PR,PALMASPR,85555000,85556999,"400,61",3
PR,PALOTINAPR,85950000,85954999,"400,61",3
PR,PARAISODONORTEPR,87780000,87789999,"400,61",4
PR,PARANACITYPR,87660000,87669999,"400,61",3
PR,PARANAPOEMAPR,87680000,87689999,"435,62",3
PR,PARANAVAIPR,87700000,87729999,"400,61",2
PR,PATOBRAGADOPR,85948000,85949999,"400,61",7
PR,PATOBRANCOPR,85500000,85514999,"400,61",2
PR,PEABIRUPR,87250000,87259999,"400,61",3
PR,PEROBALPR,87538000,87539999,"400,61",5
PR,PEROLADOESTEPR,85740000,85744999,"400,61",3
PR,PINHALAOPR,84925000,84929999,"400,61",5
PR,PINHALDESAOBENTOPR,85727000,85729999,"400,61",7
PR,PITANGUEIRASPR,86613000,86614999,"435,62",3
PR,PLANALTINADOPARANAPR,87860000,87879999,"400,61",5
PR,PLANALTOPR,85750000,85759999,"400,61",5
PR,PORECATUPR,86160000,86164999,"400,61",2
PR,PRADOFERREIRAPR,86618000,86619999,"400,61",2
PR,PRANCHITAPR,85730000,85739999,"400,61",3
PR,PRESIDENTECASTELOBRANCOPR,87180000,87184999,"400,61",4
PR,PRIMEIRODEMAIOPR,86140000,86149999,"400,61",3
PR,QUARTOCENTENARIOPR,87365000,87369999,"400,61",7
PR,QUATIGUAPR,86450000,86454999,"400,61",4
PR,QUATROPONTESPR,85940000,85944999,"400,61",5
PR,QUEDASDOIGUACUPR,85460000,85464999,"400,61",4
PR,QUINTADOSOLPR,87265000,87269999,"400,61",7
PR,RANCHOALEGREDOESTEPR,87395000,87399999,"400,61",7
PR,RANCHOALEGREPR,86290000,86299999,"400,61",4
PR,REALEZAPR,85770000,85779999,"400,61",3
PR,RENASCENCAPR,85610000,85614999,"400,61",2
PR,RIBEIRAOCLAROPR,86410000,86419999,"400,61",4
PR,RIOBRANCODOIVAIPR,86848000,86849999,"400,61",5
PR,ROLANDIAPR,86600000,86609999,"400,61",2
PR,RONCADORPR,87320000,87324999,"400,61",7
PR,RONDONPR,87800000,87809999,"400,61",3
PR,ROSARIODOIVAIPR,86850000,86854999,"400,61",5
PR,SALGADOFILHOPR,85620000,85627999,"400,61",4
PR,SALTODOITARAREPR,84945000,84949999,"400,61",5
PR,SALTODOLONTRAPR,85670000,85679999,"400,61",3
PR,SANTAAMELIAPR,86370000,86374999,"400,61",4
PR,SANTACECILIADOPAVAOPR,86225000,86229999,"400,61",5
PR,SANTAFEPR,86770000,86779999,"400,61",3
PR,SANTAINESPR,86660000,86669999,"400,61",3
PR,SANTAISABELDOIVAIPR,87910000,87914999,"400,61",4
PR,SANTAIZABELDOOESTEPR,85650000,85659999,"400,61",3
PR,SANTALUCIAPR,85795000,85799999,"400,61",7
PR,SANTAMARIANAPR,86350000,86359999,"400,61",4
PR,SANTAMONICAPR,87915000,87919999,"400,61",7
PR,SANTANADOITARAREPR,84970000,84979999,"400,61",5
PR,SANTATEREZADOOESTEPR,85825000,85825999,"400,61",4
PR,SANTOANTONIODOCAIUAPR,87730000,87739999,"400,61",5
PR,SANTOANTONIODOPARAISOPR,86315000,86319999,"400,61",5
PR,SANTOANTONIODOSUDOESTEPR,85710000,85726999,"400,61",4
PR,SANTOINACIOPR,86650000,86659999,"400,61",2
SC,SAOBERNARDINOSC,89982000,89982999,"373,98",4
PR,SAOCARLOSDOIVAIPR,87770000,87779999,"400,61",4
PR,SAOJERONIMODASERRAPR,86270000,86279999,"400,61",5
PR,SAOJOAODOCAIUAPR,87740000,87749999,"400,61",5
PR,SAOJOAODOIVAIPR,86930000,86934999,"400,61",2
PR,SAOJOAOPR,85570000,85574999,"400,61",2
PR,SAOJORGEDOESTEPR,85575000,85579999,"400,61",3
PR,SAOJORGEDOIVAIPR,87190000,87199999,"400,61",3
PR,SAOJOSEDABOAVISTAPR,84980000,84989999,"400,61",3
PR,SAOJOSEDASPALMEIRASPR,85898000,85899999,"400,61",4
SC,SAOLOURENCODOOESTESC,89990000,89997999,"373,98",4
PR,SAOMANOELDOPARANAPR,87215000,87219999,"400,61",3
PR,SAOPEDRODOIGUACUPR,85929000,85929999,"400,61",2
PR,SAOPEDRODOIVAIPR,86945000,86949999,"400,61",2
PR,SAOSEBASTIAODAAMOREIRAPR,86240000,86249999,"400,61",3
PR,SAOTOMEPR,87220000,87224999,"400,61",3
PR,SARANDIPR,87110000,87119999,"400,61",2
PR,SAUDADEDOIGUACUPR,85568000,85569999,"400,61",3
PR,SENGESPR,84220000,84239999,"435,62",5
PR,SERTANEJAPR,86340000,86349999,"435,62",4
PR,SERTANOPOLISPR,86170000,86179999,"400,61",2
PR,SIQUEIRACAMPOSPR,84940000,84944999,"400,61",3
PR,SULINAPR,85565000,85567999,"400,61",2
PR,TAMARANAPR,86125000,86129999,"435,62",3
PR,TAMBOARAPR,87760000,87769999,"400,61",4
PR,TAPEJARAPR,87430000,87449999,"400,61",2
PR,TAPIRAPR,87830000,87839999,"400,61",3
PR,TERRABOAPR,87240000,87249999,"400,61",3
PR,TERRARICAPR,87890000,87899999,"400,61",5
PR,TOLEDOPR,85900000,85928999,"400,61",2
PR,TOMAZINAPR,84935000,84939999,"400,61",5
PR,TRESBARRASDOPARANAPR,85485000,85499999,"400,61",5
PR,TUNEIRASDOOESTEPR,87450000,87469999,"400,61",3
PR,TUPASSIPR,85945000,85947999,"400,61",5
PR,UBIRATAPR,85440000,85449999,"400,61",5
PR,UMUARAMAPR,87500000,87524999,"400,61",2
PR,UNIFLORPR,87640000,87649999,"400,61",3
PR,URAIPR,86280000,86289999,"400,61",4
PR,VEREPR,85585000,85597999,"400,61",4
PR,VITORINOPR,85520000,85524999,"400,61",2
PR,WENCESLAUBRAZPR,84950000,84969999,"400,61",3
PR,XAMBREPR,87535000,87537999,"400,61",3
PR,ALTONIAPR,87550000,87554999,"449,56",4
PR,ALTOPARAISOPR,87528000,87529999,"449,56",5
PR,ALTOPIQUIRIPR,87580000,87594999,"449,56",5
PR,BRASILANDIADOSULPR,87595000,87599999,"449,56",5
PR,CANDIDODEABREUPR,84470000,84499999,"449,56",4
PR,CEUAZULPR,85840000,85844999,"449,56",4
PR,DIAMANTEDOESTEPR,85896000,85897999,"449,56",5
PR,DIAMANTEDOSULPR,85408000,85409999,"449,56",5
PR,DOURADINAPR,87485000,87489999,"449,56",3
PR,ESPERANCANOVAPR,87545000,87549999,"449,56",4
PR,ESPIGAOALTODOIGUACUPR,85465000,85469999,"449,56",5
PR,FORMOSADOOESTEPR,85830000,85832999,"449,56",4
PR,FOZDOIGUACUPR,85850000,85874999,"449,56",2
PR,FRANCISCOALVESPR,87570000,87579999,"449,56",4
PR,GUAIRAPR,85980000,85987999,"484,57",4
PR,ICARAIMAPR,87530000,87534999,"484,57",5
PR,IPORAPR,87560000,87564999,"449,56",3
PR,ITAIPULANDIAPR,85880000,85883999,"449,56",3
PR,IVATEPR,87525000,87527999,"449,56",3
PR,JARDIMOLINDAPR,87690000,87699999,"449,56",7
PR,JESUITASPR,85835000,85839999,"484,57",5
PR,MATELANDIAPR,85887000,85887999,"449,56",4
PR,MEDIANEIRAPR,85884000,85884999,"449,56",2
PR,MISSALPR,85890000,85891999,"449,56",3
PR,NOVAOLIMPIAPR,87490000,87499999,"449,56",5
PR,PEROLAPR,87540000,87544999,"449,56",3
PR,PORTORICOPR,87950000,87954999,"449,56",5
PR,QUERENCIADONORTEPR,87930000,87949999,"449,56",5
PR,RAMILANDIAPR,85888000,85889999,"449,56",5
PR,SANTACRUZDEMONTECASTELOPR,87920000,87929999,"449,56",5
PR,SANTAHELENAPR,85892000,85895999,"449,56",3
PR,SANTATEREZINHADEITAIPUPR,85875000,85876999,"449,56",2
PR,SAOJORGEDOPATROCINIOPR,87555000,87559999,"449,56",3
PR,SAOMIGUELDOIGUACUPR,85877000,85879999,"449,56",2
PR,SAOPEDRODOPARANAPR,87955000,87959999,"449,56",4
PR,SERRANOPOLISDOIGUACUPR,85885000,85886999,"449,56",5
PR,TERRAROXAPR,85990000,85997999,"449,56",4
PR,VERACRUZDOOESTEPR,85845000,85849999,"449,56",5
SP,BANANALSP,12850000,12869999,"442,75",6
RJ,BARRADOPIRAIRJ,27000000,27174999,"419,59",4
RJ,BARRAMANSARJ,27300000,27399999,"419,59",4
RJ,ENGENHEIROPAULODEFRONTRJ,26650000,26699999,"419,59",5
RJ,ITATIAIARJ,27580000,27599999,"440,04",5
RJ,JAPERIRJ,26400000,26499999,"440,04",4
RJ,MENDESRJ,26700000,26899999,"440,04",4
RJ,PARACAMBIRJ,26600000,26649999,"440,04",4
RJ,PINHEIRALRJ,27197000,27199999,"440,04",4
RJ,PIRAIRJ,27175000,27196999,"440,04",4
RJ,PORTOREALRJ,27570000,27579999,"419,59",4
RJ,QUATISRJ,27400000,27459999,"419,59",4
RJ,RESENDERJ,27500000,27569999,"440,04",4
RJ,RIOCLARORJ,27460000,27499999,"419,59",5
RJ,VALENCARJ,27600000,27659999,"440,04",4
RJ,VASSOURASRJ,27700000,27899999,"440,04",4
RJ,VOLTAREDONDARJ,27200000,27299999,"419,59",4
RJ,ANGRADOSREISRJ,23900000,23969999,"462,39",4
RJ,AREALRJ,25845000,25849999,"482,84",7
RJ,ARRAIALDOCABORJ,28930000,28939999,"462,39",6
RJ,BELFORDROXORJ,26100000,26199999,"462,39",5
RJ,CABOFRIORJ,28900000,28929999,"462,39",5
RJ,COMENDADORLEVYGASPARIANRJ,25870000,25879999,"462,39",5
RJ,DUQUEDECAXIASRJ,25000000,25499999,"462,39",5
RJ,GUAPIMIRIMRJ,25940000,25949999,"482,84",7
RJ,IGUABAGRANDERJ,28960000,28969999,"462,39",6
RJ,ITABORAIRJ,24800000,24889999,"501,55",5
RJ,ITAGUAIRJ,23800000,23859999,"501,55",6
RJ,MAGERJ,25900000,25939999,"501,55",5
RJ,MANGARATIBARJ,23860000,23889999,"482,84",7
RJ,MARICARJ,24900000,24999999,"482,84",5
RJ,MESQUITARJ,26550000,26599999,"501,55",5
RJ,MIGUELPEREIRARJ,26900000,26949999,"462,39",4
RJ,NILOPOLISRJ,26500000,26549999,"501,55",5
RJ,NITEROIRJ,24000000,24399999,"501,55",5
RJ,NOVAFRIBURGORJ,28600000,28636999,"462,39",6
RJ,NOVAIGUACURJ,26000000,26099999,"462,39",5
RJ,NOVAIGUACURJ,26200000,26299999,"462,39",5
RJ,PARAIBADOSULRJ,25850000,25869999,"462,39",5
RJ,PARATYRJ,23970000,23999999,"482,84",5
RJ,PATYDOALFERESRJ,26950000,26999999,"462,39",5
RJ,PETROPOLISRJ,25600000,25779999,"482,84",5
RJ,QUEIMADOSRJ,26300000,26399999,"501,55",7
RJ,RIODASFLORESRJ,27660000,27699999,"462,39",5
RJ,RIODEJANEIRORJ,20000000,23799999,"462,39",5
RJ,SAOGONCALORJ,24400000,24799999,"462,39",5
RJ,SAOJOAODEMERITIRJ,25500000,25599999,"462,39",5
RJ,SAOJOSEDOVALEDORIOPRETORJ,25780000,25799999,"462,39",7
RJ,SAOPEDRODAALDEIARJ,28940000,28949999,"462,39",5
RJ,SAPUCAIARJ,25880000,25899999,"482,84",7
RJ,SEROPEDICARJ,23890000,23899999,"501,55",6
RJ,TRESRIOSRJ,25800000,25844999,"462,39",5
RJ,ARARUAMARJ,28970000,28989999,"589,90",5
RJ,ARMACAODOSBUZIOSRJ,28950000,28959999,"569,45",6
RJ,BOMJARDIMRJ,28660000,28679999,"569,45",8
RJ,CACHOEIRASDEMACACURJ,28680000,28734999,"569,45",8
RJ,CAMBUCIRJ,28430000,28454999,"589,90",7
RJ,CAMPOSDOSGOYTACAZESRJ,28000000,28179999,"569,45",5
RJ,CANTAGALORJ,28500000,28539999,"589,90",8
RJ,CARAPEBUSRJ,27998000,27999999,"589,90",7
RJ,CARDOSOMOREIRARJ,28180000,28199999,"569,45",5
RJ,CARMORJ,28640000,28649999,"589,90",8
RJ,CASIMIRODEABREURJ,28860000,28889999,"569,45",6
RJ,CORDEIRORJ,28540000,28544999,"589,90",8
RJ,DUASBARRASRJ,28650000,28659999,"569,45",8
RJ,ITALVARJ,28250000,28299999,"589,90",5
RJ,MACAERJ,27900000,27997999,"589,90",6
RJ,MACUCORJ,28545000,28549999,"589,90",8
RJ,QUISSAMARJ,28735000,28739999,"589,90",7
RJ,RIOBONITORJ,28800000,28819999,"569,45",6
RJ,RIODASOSTRASRJ,28890000,28899999,"569,45",5
RJ,SANTAMARIAMADALENARJ,28770000,28799999,"569,45",8
RJ,SAOFIDELISRJ,28400000,28429999,"569,45",7
RJ,SAOFRANCISCODEITABAPOANARJ,28230000,28249999,"569,45",7
RJ,SAOJOAODABARRARJ,28200000,28229999,"569,45",7
RJ,SAOSEBASTIAODOALTORJ,28550000,28569999,"569,45",8
RJ,SAQUAREMARJ,28990000,28999999,"589,90",6
RJ,SILVAJARDIMRJ,28820000,28859999,"569,45",6
RJ,SUMIDOURORJ,28637000,28639999,"589,90",8
